Customer_ID,Customer_Name,Join_Date,Last_Purchase_Date,Region,Product_Category,Total_Spend,Orders_Count,Subscription_Type,Churn_Status
CUST101979,Customer_1980,2024-01-21,2026-09-26,South,Beauty,5152.64,2,Premium,No
CUST101980,Customer_1981,2024-11-27,2026-02-05,North,Sports,69029.07,24,Basic,Yes
CUST101981,Customer_1982,2023-08-14,2027-08-30,West,Sports,20366.51,19,Basic,No
CUST101982,Customer_1983,2022-12-12,2024-11-15,West,Sports,5370.99,7,Premium,No
CUST101983,Customer_1984,2022-05-29,2025-10-22,East,Electronics,2944.72,2,Standard,No
CUST101984,Customer_1985,2024-11-05,2025-05-05,South,Fashion,10191.25,13,Standard,Yes
CUST101985,Customer_1986,2024-04-14,2026-12-06,South,Beauty,17310.31,23,Standard,No
CUST101986,Customer_1987,2024-02-20,2025-10-04,South,Electronics,9994.99,4,Standard,Yes
CUST101987,Customer_1988,2022-04-28,2022-07-14,West,Beauty,66337.58,16,Basic,Yes
CUST101988,Customer_1989,2023-12-05,2026-10-03,East,Electronics,34879.47,10,Standard,No
CUST101989,Customer_1990,2022-11-13,2026-07-18,North,Sports,60475.14,17,Premium,No
CUST101990,Customer_1991,2022-10-15,2025-01-27,West,Beauty,35300.26,21,Standard,No
CUST101991,Customer_1992,2024-06-26,2027-10-27,East,Sports,15399.13,28,Basic,No
CUST101992,Customer_1993,2022-10-24,2026-01-18,East,Beauty,35390.74,14,Standard,No
CUST101993,Customer_1994,2023-03-19,2025-06-14,North,Home,26364.7,12,Basic,No
CUST101994,Customer_1995,2024-06-19,2027-03-03,North,Electronics,61913.25,13,Basic,No
CUST101995,Customer_1996,2022-10-28,2025-09-03,North,Home,24722.63,30,Premium,No
CUST101996,Customer_1997,2024-06-16,2025-04-19,South,Electronics,79877.74,20,Basic,Yes
CUST101997,Customer_1998,2023-03-02,2026-06-07,North,Fashion,17874.98,8,Premium,No
CUST101998,Customer_1999,2022-09-07,2026-08-06,East,Beauty,71965.92,17,Basic,No
CUST101999,Customer_2000,2023-11-17,2027-07-05,North,Fashion,49087.54,18,Standard,No
CUST102000,Customer_2001,2024-01-22,2026-06-03,East,Fashion,88037.42,21,Standard,No
CUST102001,Customer_2002,2024-09-24,2027-06-05,West,Electronics,26008.18,10,Basic,No
CUST102002,Customer_2003,2023-02-10,2025-08-20,South,Home,60017.56,26,Standard,No
CUST102003,Customer_2004,2024-03-11,2027-09-29,West,Sports,135427.27,28,Premium,No
CUST102004,Customer_2005,2022-09-01,2026-07-02,West,Electronics,28078.2,13,Standard,No
CUST102005,Customer_2006,2023-01-02,2025-12-13,East,Sports,8247.7,2,Standard,No
CUST102006,Customer_2007,2022-04-30,2024-05-21,West,Fashion,21644.46,27,Premium,No
CUST102007,Customer_2008,2024-04-29,2027-02-20,East,Sports,13292.62,17,Basic,No
CUST102008,Customer_2009,2023-03-09,2026-01-12,North,Home,14828.92,6,Basic,No
CUST102009,Customer_2010,2022-07-02,2025-11-09,North,Electronics,37620.79,12,Basic,No
CUST102010,Customer_2011,2024-01-29,2027-09-28,East,Home,93913.55,29,Standard,No
CUST102011,Customer_2012,2025-02-15,2028-12-03,North,Home,8628.59,13,Premium,No
CUST102012,Customer_2013,2022-01-31,2024-04-27,South,Electronics,101789.23,28,Standard,No
CUST102013,Customer_2014,2024-09-03,2027-02-01,West,Home,28201.34,26,Premium,No
CUST102014,Customer_2015,2025-03-18,2028-09-17,South,Beauty,19196.21,4,Standard,No
CUST102015,Customer_2016,2023-06-12,2026-09-13,West,Beauty,30014.54,15,Basic,No
CUST102016,Customer_2017,2024-05-13,2027-08-31,North,Beauty,26824.04,16,Basic,No
CUST102017,Customer_2018,2022-04-12,2023-04-01,South,Sports,38024.64,21,Premium,Yes
CUST102018,Customer_2019,2024-12-31,2028-11-03,North,Home,89643.72,19,Basic,No
CUST102019,Customer_2020,2023-09-15,2026-02-24,West,Electronics,40091.78,15,Standard,No
CUST102020,Customer_2021,2024-03-15,2024-10-08,East,Electronics,63857.53,26,Basic,Yes
CUST102021,Customer_2022,2023-02-12,2024-09-22,East,Sports,18279.25,6,Basic,Yes
CUST102022,Customer_2023,2024-04-09,2026-02-21,South,Electronics,93768.57,20,Standard,Yes
CUST102023,Customer_2024,2024-02-28,2026-02-05,North,Beauty,54738.35,29,Basic,No
CUST102024,Customer_2025,2023-09-10,2024-11-24,North,Home,7882.14,6,Premium,Yes
CUST102025,Customer_2026,2023-07-03,2025-01-06,South,Electronics,92211.57,29,Basic,Yes
CUST102026,Customer_2027,2022-10-18,2026-05-13,East,Electronics,13562.68,5,Standard,No
CUST102027,Customer_2028,2023-02-26,2025-02-07,West,Fashion,21029.14,27,Standard,No
CUST102028,Customer_2029,2022-06-30,2025-03-02,South,Fashion,5697.44,2,Standard,No
CUST102029,Customer_2030,2023-10-17,2025-01-27,West,Fashion,60617.61,20,Premium,Yes
CUST102030,Customer_2031,2022-04-24,2024-04-30,East,Home,7247.36,2,Basic,No
CUST102031,Customer_2032,2025-01-22,2026-05-01,North,Beauty,24899.7,5,Basic,Yes
CUST102032,Customer_2033,2022-09-17,2026-09-11,East,Beauty,7191.34,3,Basic,No
CUST102033,Customer_2034,2025-02-04,2027-09-05,South,Beauty,16775.49,6,Premium,No
CUST102034,Customer_2035,2022-09-01,2026-01-31,North,Home,9212.61,11,Premium,No
CUST102035,Customer_2036,2023-02-27,2027-02-09,South,Home,21210.73,5,Basic,No
CUST102036,Customer_2037,2022-12-01,2025-04-21,South,Fashion,16950.62,18,Standard,No
CUST102037,Customer_2038,2024-11-12,2027-06-20,East,Electronics,65831.29,14,Basic,No
CUST102038,Customer_2039,2022-09-28,2026-05-21,South,Sports,20682.52,10,Basic,No
CUST102039,Customer_2040,2025-03-09,2026-03-15,East,Sports,54516.27,27,Standard,Yes
CUST102040,Customer_2041,2023-03-30,2025-03-12,North,Electronics,47489.77,24,Basic,No
CUST102041,Customer_2042,2023-08-17,2024-06-15,East,Fashion,105098.47,22,Standard,Yes
CUST102042,Customer_2043,2024-10-06,2027-08-24,North,Electronics,122762.13,25,Standard,No
CUST102043,Customer_2044,2024-05-05,2026-08-17,East,Electronics,14638.75,3,Standard,No
CUST102044,Customer_2045,2025-03-25,2029-01-22,West,Sports,58744.67,16,Standard,No
CUST102045,Customer_2046,2022-05-12,2025-06-26,West,Fashion,29992.85,30,Standard,No
CUST102046,Customer_2047,2024-02-07,2027-01-20,South,Home,35818.08,16,Standard,No
CUST102047,Customer_2048,2023-05-16,2025-01-01,East,Sports,19820.81,11,Basic,Yes
CUST102048,Customer_2049,2025-03-09,2027-06-13,East,Home,14751.01,4,Standard,No
CUST102049,Customer_2050,2022-05-15,2025-02-08,North,Fashion,29886.4,11,Basic,No
CUST102050,Customer_2051,2024-02-06,2028-02-15,South,Electronics,26194.05,8,Basic,No
CUST102051,Customer_2052,2024-03-22,2027-10-24,East,Beauty,8628.64,16,Standard,No
CUST102052,Customer_2053,2024-02-09,2026-06-16,South,Beauty,92526.43,23,Premium,No
CUST102053,Customer_2054,2022-04-04,2025-08-20,West,Fashion,38273.87,8,Basic,No
CUST102054,Customer_2055,2022-06-14,2024-11-29,East,Beauty,31609.62,9,Basic,No
CUST102055,Customer_2056,2022-11-21,2024-12-24,East,Home,60672.06,14,Basic,No
CUST102056,Customer_2057,2024-07-28,2026-05-11,South,Beauty,21217.01,8,Basic,Yes
CUST102057,Customer_2058,2023-09-12,2025-10-29,East,Fashion,14182.47,24,Standard,No
CUST102058,Customer_2059,2022-08-19,2026-08-14,South,Fashion,79313.78,16,Basic,No
CUST102059,Customer_2060,2023-08-05,2025-10-04,East,Home,16824.38,22,Premium,No
CUST102060,Customer_2061,2024-01-03,2026-04-21,North,Beauty,36922.07,27,Standard,No
CUST102061,Customer_2062,2025-01-08,2026-12-09,South,Beauty,1471.96,2,Standard,No
CUST102062,Customer_2063,2023-11-02,2026-06-25,East,Electronics,92744.76,28,Standard,No
CUST102063,Customer_2064,2025-03-30,2027-04-19,West,Sports,71864.4,23,Basic,No
CUST102064,Customer_2065,2023-02-07,2023-10-23,East,Fashion,28870.27,20,Basic,Yes
CUST102065,Customer_2066,2024-11-21,2027-10-25,West,Electronics,91293.85,19,Standard,No
CUST102066,Customer_2067,2022-05-01,2025-06-23,West,Fashion,92213.77,20,Basic,No
CUST102067,Customer_2068,2023-12-28,2027-06-06,North,Electronics,35182.91,20,Standard,No
CUST102068,Customer_2069,2023-01-20,2023-05-28,South,Sports,65832.94,19,Basic,Yes
CUST102069,Customer_2070,2023-04-21,2026-07-26,East,Electronics,108713.75,25,Basic,No
CUST102070,Customer_2071,2023-07-14,2023-10-23,North,Fashion,63572.74,30,Basic,Yes
CUST102071,Customer_2072,2025-04-05,2026-12-22,East,Beauty,31181.3,19,Basic,Yes
CUST102072,Customer_2073,2023-01-24,2025-06-22,West,Fashion,29751.39,18,Premium,No
CUST102073,Customer_2074,2024-02-29,2028-01-27,South,Home,54496.7,13,Basic,No
CUST102074,Customer_2075,2024-01-23,2026-05-27,East,Home,43924.87,17,Premium,No
CUST102075,Customer_2076,2023-12-05,2025-08-02,East,Home,100413.57,27,Standard,Yes
CUST102076,Customer_2077,2022-02-22,2024-01-07,West,Home,3426.35,1,Premium,Yes
CUST102077,Customer_2078,2023-07-21,2024-09-14,East,Sports,39438.33,21,Standard,Yes
CUST102078,Customer_2079,2024-03-31,2025-04-24,East,Beauty,40217.66,28,Premium,Yes
CUST102079,Customer_2080,2024-11-10,2027-09-17,West,Beauty,29848.97,28,Basic,No
CUST102080,Customer_2081,2024-11-08,2028-10-20,North,Fashion,3037.43,5,Standard,No
CUST102081,Customer_2082,2024-05-11,2026-04-30,West,Electronics,24238.31,28,Basic,No
CUST102082,Customer_2083,2022-11-18,2023-11-15,North,Fashion,41327.75,25,Basic,Yes
CUST102083,Customer_2084,2024-04-06,2026-09-14,South,Fashion,74223.96,20,Standard,No
CUST102084,Customer_2085,2023-03-09,2026-01-17,North,Fashion,25139.84,21,Standard,No
CUST102085,Customer_2086,2024-12-18,2027-09-08,North,Fashion,37118.63,13,Basic,No
CUST102086,Customer_2087,2025-03-20,2027-07-02,South,Beauty,9618.57,6,Basic,No
CUST102087,Customer_2088,2022-02-27,2022-10-17,North,Electronics,81291.18,29,Standard,Yes
CUST102088,Customer_2089,2024-10-14,2025-02-08,West,Fashion,38750.5,10,Standard,Yes
CUST102089,Customer_2090,2024-01-21,2025-01-29,North,Beauty,39029.05,23,Basic,Yes
CUST102090,Customer_2091,2022-07-01,2025-12-14,South,Fashion,18589.9,9,Premium,No
CUST102091,Customer_2092,2023-08-30,2024-06-04,West,Home,108851.57,29,Premium,Yes
CUST102092,Customer_2093,2025-01-06,2027-10-21,South,Fashion,17751.13,6,Premium,No
CUST102093,Customer_2094,2024-08-18,2028-07-12,South,Fashion,925.55,1,Premium,No
CUST102094,Customer_2095,2022-04-15,2025-07-24,East,Sports,93880.66,24,Basic,No
CUST102095,Customer_2096,2023-08-30,2026-05-14,East,Home,52454.26,30,Premium,No
CUST102096,Customer_2097,2024-09-16,2025-08-12,South,Electronics,40189.68,18,Basic,Yes
CUST102097,Customer_2098,2023-04-29,2025-04-03,South,Fashion,40082.4,25,Basic,No
CUST102098,Customer_2099,2022-05-09,2025-10-08,South,Electronics,79517.88,27,Premium,No
CUST102099,Customer_2100,2022-11-15,2026-09-07,East,Home,84754.02,23,Basic,No
CUST102100,Customer_2101,2023-12-08,2026-07-22,East,Fashion,28801.32,7,Standard,No
CUST102101,Customer_2102,2023-05-24,2026-12-31,North,Sports,120888.31,26,Basic,No
CUST102102,Customer_2103,2022-01-20,2024-07-29,North,Beauty,21164.75,10,Standard,No
CUST102103,Customer_2104,2024-01-22,2026-10-30,South,Sports,56361.17,12,Standard,No
CUST102104,Customer_2105,2022-08-23,2025-07-05,West,Sports,68802.22,21,Basic,No
CUST102105,Customer_2106,2023-08-29,2027-04-18,West,Beauty,54076.21,24,Basic,No
CUST102106,Customer_2107,2023-07-08,2027-04-28,East,Beauty,116813.4,26,Standard,No
CUST102107,Customer_2108,2023-03-29,2025-05-27,East,Beauty,46624.99,15,Standard,No
CUST102108,Customer_2109,2023-08-09,2027-05-01,East,Fashion,43252.69,17,Basic,No
CUST102109,Customer_2110,2024-09-10,2025-03-29,South,Electronics,1655.27,3,Premium,Yes
CUST102110,Customer_2111,2023-02-27,2025-11-16,West,Electronics,93219.64,25,Basic,No
CUST102111,Customer_2112,2025-02-22,2025-10-01,North,Beauty,12720.99,15,Premium,Yes
CUST102112,Customer_2113,2022-01-06,2025-06-07,South,Sports,1802.27,1,Basic,No
CUST102113,Customer_2114,2023-04-03,2023-08-10,North,Home,53103.87,11,Basic,Yes
CUST102114,Customer_2115,2023-07-08,2025-07-07,North,Beauty,28763.02,24,Basic,No
CUST102115,Customer_2116,2023-06-06,2027-01-01,South,Sports,11418.18,6,Basic,No
CUST102116,Customer_2117,2025-01-17,2029-02-06,North,Sports,131474.76,28,Basic,No
CUST102117,Customer_2118,2024-04-25,2027-08-11,West,Fashion,58567.74,29,Basic,No
CUST102118,Customer_2119,2025-02-08,2027-04-16,North,Fashion,31664.6,16,Basic,No
CUST102119,Customer_2120,2023-07-05,2025-07-25,West,Electronics,88810.69,26,Basic,No
CUST102120,Customer_2121,2022-01-11,2025-03-30,West,Electronics,22913.26,21,Standard,No
CUST102121,Customer_2122,2023-05-12,2026-03-19,West,Home,58528.59,12,Premium,No
CUST102122,Customer_2123,2024-11-05,2027-09-20,East,Home,38227.24,22,Basic,No
CUST102123,Customer_2124,2024-11-22,2028-03-24,North,Home,108961.19,27,Standard,No
CUST102124,Customer_2125,2024-01-15,2024-03-02,South,Home,37679.56,21,Standard,Yes
CUST102125,Customer_2126,2023-05-04,2027-02-28,South,Sports,26087.64,15,Standard,No
CUST102126,Customer_2127,2024-01-06,2026-07-23,North,Sports,18970.18,25,Premium,No
CUST102127,Customer_2128,2023-04-03,2027-02-14,East,Electronics,18664.97,18,Premium,No
CUST102128,Customer_2129,2024-12-10,2026-07-18,East,Fashion,28488.53,10,Basic,Yes
CUST102129,Customer_2130,2023-04-09,2025-01-07,West,Fashion,68107.48,22,Standard,Yes
CUST102130,Customer_2131,2022-02-12,2023-07-07,North,Beauty,50055.55,12,Standard,Yes
CUST102131,Customer_2132,2023-06-23,2026-12-18,North,Sports,15419.37,20,Basic,No
CUST102132,Customer_2133,2023-07-22,2025-11-27,South,Home,39950.84,19,Basic,No
CUST102133,Customer_2134,2022-05-01,2025-05-16,North,Home,39220.02,28,Premium,No
CUST102134,Customer_2135,2023-09-17,2026-09-08,East,Beauty,10552.24,5,Standard,No
CUST102135,Customer_2136,2022-11-12,2026-07-28,North,Fashion,37698.84,18,Basic,No
CUST102136,Customer_2137,2024-10-18,2026-09-19,South,Home,39790.92,19,Basic,No
CUST102137,Customer_2138,2025-02-12,2027-06-12,West,Fashion,43547.06,23,Premium,No
CUST102138,Customer_2139,2023-09-13,2027-01-29,South,Beauty,47254.82,12,Basic,No
CUST102139,Customer_2140,2023-03-30,2027-03-07,South,Fashion,3603.68,1,Standard,No
CUST102140,Customer_2141,2023-11-18,2026-09-29,West,Fashion,4073.22,2,Basic,No
CUST102141,Customer_2142,2023-09-16,2027-10-18,South,Fashion,3477.59,3,Basic,No
CUST102142,Customer_2143,2023-09-04,2024-11-24,South,Home,73638.8,26,Basic,Yes
CUST102143,Customer_2144,2024-08-16,2026-06-29,North,Electronics,134409.61,29,Basic,Yes
CUST102144,Customer_2145,2023-10-09,2026-02-22,North,Sports,31680.51,30,Basic,No
CUST102145,Customer_2146,2024-02-02,2027-09-21,West,Fashion,46663.61,12,Standard,No
CUST102146,Customer_2147,2022-08-28,2022-10-06,North,Fashion,44760.88,14,Standard,Yes
CUST102147,Customer_2148,2024-01-04,2025-09-26,North,Fashion,22040.59,7,Basic,Yes
CUST102148,Customer_2149,2025-03-14,2028-01-15,South,Electronics,18823.83,4,Standard,No
CUST102149,Customer_2150,2023-01-12,2025-04-01,East,Beauty,57620.79,12,Standard,No
CUST102150,Customer_2151,2022-01-04,2024-06-01,North,Home,38334.69,24,Basic,No
CUST102151,Customer_2152,2024-03-04,2027-12-29,East,Electronics,33105.17,8,Basic,No
CUST102152,Customer_2153,2024-04-25,2027-05-10,North,Fashion,3293.6,1,Basic,No
CUST102153,Customer_2154,2022-07-16,2026-07-30,North,Electronics,11699.03,5,Premium,No
CUST102154,Customer_2155,2023-01-24,2025-06-22,West,Electronics,3495.3,1,Standard,No
CUST102155,Customer_2156,2022-09-18,2025-08-19,West,Electronics,72027.76,15,Basic,No
CUST102156,Customer_2157,2023-08-26,2027-01-01,West,Beauty,36737.21,13,Standard,No
CUST102157,Customer_2158,2022-04-04,2022-10-24,East,Sports,137180.42,29,Basic,Yes
CUST102158,Customer_2159,2022-05-16,2022-09-08,South,Home,78038.83,23,Basic,Yes
CUST102159,Customer_2160,2023-06-09,2026-11-07,North,Beauty,34750.19,13,Standard,No
CUST102160,Customer_2161,2023-05-13,2027-02-23,North,Beauty,13595.07,4,Standard,No
CUST102161,Customer_2162,2022-04-22,2025-11-17,North,Sports,48171.52,15,Basic,No
CUST102162,Customer_2163,2023-01-04,2025-02-04,East,Beauty,28771.66,12,Premium,No
CUST102163,Customer_2164,2024-07-24,2028-01-24,West,Electronics,24248.57,8,Basic,No
CUST102164,Customer_2165,2024-02-07,2027-10-21,South,Electronics,58633.9,16,Basic,No
CUST102165,Customer_2166,2023-08-09,2026-09-12,East,Fashion,51298.78,12,Premium,No
CUST102166,Customer_2167,2023-11-04,2027-07-11,West,Beauty,44867.72,24,Standard,No
CUST102167,Customer_2168,2023-05-26,2027-02-11,East,Fashion,14147.89,25,Premium,No
CUST102168,Customer_2169,2023-12-14,2025-01-20,South,Home,80472.98,27,Premium,Yes
CUST102169,Customer_2170,2024-03-30,2025-01-17,West,Electronics,16210.67,6,Premium,Yes
CUST102170,Customer_2171,2023-01-12,2023-07-29,East,Home,17109.58,23,Basic,Yes
CUST102171,Customer_2172,2023-06-29,2026-04-10,South,Sports,50194.18,15,Basic,No
CUST102172,Customer_2173,2022-03-14,2023-05-21,North,Electronics,33154.11,7,Standard,Yes
CUST102173,Customer_2174,2024-08-31,2027-03-01,South,Home,11550.22,5,Standard,No
CUST102174,Customer_2175,2023-05-19,2026-11-06,North,Sports,104066.28,23,Standard,No
CUST102175,Customer_2176,2024-03-15,2027-11-08,East,Home,62384.34,15,Basic,No
CUST102176,Customer_2177,2023-12-11,2027-11-25,West,Sports,30693.08,25,Basic,No
CUST102177,Customer_2178,2022-11-21,2023-12-16,West,Sports,113197.26,28,Standard,Yes
CUST102178,Customer_2179,2023-01-23,2026-10-25,East,Electronics,84755.32,30,Basic,No
CUST102179,Customer_2180,2024-04-07,2024-09-06,West,Fashion,55605.94,12,Basic,Yes
CUST102180,Customer_2181,2022-08-28,2024-08-18,West,Sports,14876.6,11,Basic,No
CUST102181,Customer_2182,2024-09-02,2027-03-08,North,Sports,4250.84,4,Basic,No
CUST102182,Customer_2183,2025-01-02,2028-06-07,East,Electronics,20614.9,13,Standard,No
CUST102183,Customer_2184,2022-01-31,2025-01-28,South,Fashion,13829.76,18,Standard,No
CUST102184,Customer_2185,2023-04-24,2026-10-01,North,Beauty,15522.88,8,Basic,No
CUST102185,Customer_2186,2024-11-03,2027-06-21,East,Beauty,12414.78,7,Basic,No
CUST102186,Customer_2187,2023-12-18,2027-04-24,North,Fashion,52205.29,22,Standard,No
CUST102187,Customer_2188,2022-03-09,2022-11-26,South,Home,59418.14,23,Basic,Yes
CUST102188,Customer_2189,2024-10-02,2027-06-16,South,Electronics,32234.79,28,Premium,No
CUST102189,Customer_2190,2023-06-22,2026-10-01,East,Fashion,52594.92,16,Standard,No
CUST102190,Customer_2191,2022-10-18,2025-09-27,South,Beauty,4518.16,3,Premium,No
CUST102191,Customer_2192,2024-09-01,2028-09-25,North,Sports,23070.94,22,Standard,No
CUST102192,Customer_2193,2022-01-24,2022-05-20,South,Beauty,95930.9,26,Basic,Yes
CUST102193,Customer_2194,2023-02-19,2023-09-06,North,Sports,18069.26,30,Standard,Yes
CUST102194,Customer_2195,2024-04-30,2026-11-14,North,Electronics,34522.35,16,Basic,No
CUST102195,Customer_2196,2024-08-19,2026-05-04,South,Sports,18397.04,16,Basic,Yes
CUST102196,Customer_2197,2023-11-12,2026-05-10,East,Fashion,31307.97,7,Basic,No
CUST102197,Customer_2198,2024-11-25,2028-03-01,West,Sports,96831.44,23,Basic,No
CUST102198,Customer_2199,2022-04-11,2026-01-17,South,Home,10040.81,13,Basic,No
CUST102199,Customer_2200,2023-06-30,2026-11-20,North,Fashion,38701.39,13,Basic,No
CUST102200,Customer_2201,2022-02-08,2022-03-31,North,Electronics,38411.1,21,Standard,Yes
CUST102201,Customer_2202,2022-07-30,2025-04-26,South,Fashion,25962.64,19,Premium,No
CUST102202,Customer_2203,2024-01-12,2026-01-12,East,Home,34234.63,18,Basic,No
CUST102203,Customer_2204,2023-08-15,2026-05-21,East,Electronics,120973.3,29,Standard,No
CUST102204,Customer_2205,2024-01-20,2026-11-29,North,Beauty,5322.44,7,Basic,No
CUST102205,Customer_2206,2022-06-21,2024-10-04,North,Home,68341,20,Premium,No
CUST102206,Customer_2207,2024-04-17,2027-07-14,East,Electronics,82982.98,18,Basic,No
CUST102207,Customer_2208,2023-03-18,2026-07-11,West,Sports,72971.35,29,Premium,No
CUST102208,Customer_2209,2024-12-18,2028-06-16,South,Fashion,109363.5,24,Basic,No
CUST102209,Customer_2210,2023-06-18,2025-02-27,North,Electronics,82450.83,18,Premium,Yes
CUST102210,Customer_2211,2022-12-31,2026-01-31,North,Fashion,71349.98,22,Basic,No
CUST102211,Customer_2212,2023-01-02,2025-10-13,East,Sports,10205.13,4,Basic,No
CUST102212,Customer_2213,2022-10-23,2023-01-23,South,Electronics,34375.38,9,Basic,Yes
CUST102213,Customer_2214,2023-08-29,2025-05-07,East,Beauty,97083.04,21,Basic,Yes
CUST102214,Customer_2215,2024-01-26,2026-10-03,South,Home,56962.54,16,Premium,No
CUST102215,Customer_2216,2023-06-07,2025-06-10,South,Electronics,5772.93,4,Standard,No
CUST102216,Customer_2217,2022-09-22,2026-04-03,South,Sports,33522.01,8,Basic,No
CUST102217,Customer_2218,2024-11-27,2027-11-06,North,Electronics,14345.7,3,Premium,No
CUST102218,Customer_2219,2025-02-28,2027-10-18,West,Fashion,70387.11,30,Standard,No
CUST102219,Customer_2220,2023-01-17,2025-02-07,East,Electronics,105535.45,29,Premium,No
CUST102220,Customer_2221,2025-03-12,2028-07-09,West,Beauty,25485.74,9,Basic,No
